hsn_code,name,category,category_code
73029090,"RAILWAY OR TRAMWAY TRACK CONSTRUCTION MATERIAL OF IRON OR STEEL, THE FOLLOWING: RAILS, CHECK-RAILS AND RACK RAILS, SWITCH BLADES, CROSSING FROGS, POINT RODS AND OTHER CROSSING PIECES, SLEEPERS (CROSS-TIES), FISH - PLATES, CHAIRS, CHAIR WEDGES, SOLE PLATE...",Articles of iron or steel,73
7303,"TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON",Articles of iron or steel,73
730300,"Tubes, pipes and hollow profiles, of cast iron",Articles of iron or steel,73
73030010,"TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON - TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON: RAIN WATER PIPE",Articles of iron or steel,73
73030020,"TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON - TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON: SOIL PIPE",Articles of iron or steel,73
73030030,"TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON - TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON: SPUN PIPE",Articles of iron or steel,73
73030090,"TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON - TUBES, PIPES AND HOLLOW PROFILES, OF CAST IRON: OTHER",Articles of iron or steel,73
7304,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - Line pipe of a kind used for oil and gas pipelines",Articles of iron or steel,73
73041011,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : PIPES OF IRON OR STEEL : OF IRON",Articles of iron or steel,73
73041019,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : PIPES OF IRON OR STEEL : OTHER",Articles of iron or steel,73
73041021,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : BLANKS FOR TUBES AND PIPES: OF IRON",Articles of iron or steel,73
73041029,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : BLANKS FOR TUBES AND PIPES: OTHER",Articles of iron or steel,73
730411,Of stainless steel,Articles of iron or steel,73
73041110,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OF STAINLESS STEEL: --- TUBES AND PIPES",Articles of iron or steel,73
73041120,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OF STAINLESS STEEL: --- BLANKS FOR TUBES AND PIPES",Articles of iron or steel,73
73041190,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OF STAINLESS STEEL: --- OTHER",Articles of iron or steel,73
730419,Other,Articles of iron or steel,73
73041910,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OTHER --- TUBES AND PIPES",Articles of iron or steel,73
73041920,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OTHER --- BLANKS FOR TUBES AND PIPES",Articles of iron or steel,73
73041990,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : -- OTHER --- OTHER",Articles of iron or steel,73
73042110,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS : DRILL PIPE : OF IRON",Articles of iron or steel,73
73042190,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS : DRILL PIPE : OTHER",Articles of iron or steel,73
730422,"ARTICLES OF IRON OR STEEL~Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel~Drill pipe of stainless steel",Articles of iron or steel,73
73042200,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- DRILL PIPE OF STAILESS STEEL",Articles of iron or steel,73
730423,Other drill pipe,Articles of iron or steel,73
73042310,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- OTHER DRILL PIPE: --- OF IRON",Articles of iron or steel,73
73042390,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- OTHER DRILL PIPE: --- OTHER",Articles of iron or steel,73
730424,"ARTICLES OF IRON OR STEEL~Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel~Other, of stainless steel",Articles of iron or steel,73
73042400,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- OTHER, OF STAILESS STEEL",Articles of iron or steel,73
730429,Other;,Articles of iron or steel,73
73042910,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- OTHER --- OF IRON",Articles of iron or steel,73
73042990,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - CASING, TUBING AND DRILL PIPE, OF A KIND USED IN DRILLING FOR OIL OR GAS: -- OTHER --- OTHER",Articles of iron or steel,73
730431,Cold-drawn or cold-rolled (cold-reduced),Articles of iron or steel,73
73043111,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- UP TO 114.3 MM OUTER DIAMETER: ---- OF IRON",Articles of iron or steel,73
73043119,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- UP TO 114.3 MM OUTER DIAMETER: ---- OTHER",Articles of iron or steel,73
73043121,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER: ---- OF...",Articles of iron or steel,73
73043129,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER: ---- O...",Articles of iron or steel,73
73043131,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- ABOVE 219.1 MM DIAMETER: ---- OF IRON",Articles of iron or steel,73
73043139,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- COLD-DRAWN OR COLD-ROLLED (COLD-REDUCED): --- ABOVE 219.1 MM DIAMETER: ---- OTHER",Articles of iron or steel,73
730439,Other,Articles of iron or steel,73
73043911,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- UP TO 114.3 MM OUTER DIAMETER -- OF IRON",Articles of iron or steel,73
73043919,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- UP TO 114.3 MM OUTER DIAMETER ---- OTHER",Articles of iron or steel,73
73043921,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER: ---- OF IRON",Articles of iron or steel,73
73043929,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER: ---- OTHER",Articles of iron or steel,73
73043931,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- ABOVE 219.1 MM DIAMETER: ---- OF IRON",Articles of iron or steel,73
73043939,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF IORN OR NON-ALLOY STEEL: -- OTHER --- ABOVE 219.1 MM DIAMETER: ---- OTHER",Articles of iron or steel,73
730441,"ARTICLES OF IRON OR STEEL~Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel~Cold-drawn or cold-rolled (cold-reduced)",Articles of iron or steel,73
73044100,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF STAILESS STEEL: -- COLD DRAWN OR COLD-ROLLED (COLD-REDUCED)",Articles of iron or steel,73
730449,"ARTICLES OF IRON OR STEEL~Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel~Other",Articles of iron or steel,73
73044900,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF STAILESS STEEL: -- OTHER",Articles of iron or steel,73
730451,Cold-drawn or cold rolled (cold-reduced),Articles of iron or steel,73
73045110,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- COLD DRAWN OR COLD-ROLLED (COLD-REDUCED) --- UP TO 114.3 MM DIAMETER",Articles of iron or steel,73
73045120,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- COLD DRAWN OR COLD-ROLLED (COLD-REDUCED) --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER",Articles of iron or steel,73
73045130,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- COLD DRAWN OR COLD-ROLLED (COLD-REDUCED) --- ABOVE 219.1 MM OUTER DIAMETER",Articles of iron or steel,73
730459,Other,Articles of iron or steel,73
73045910,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- OTHER --- UPTO 114.3 MM DIAMETER",Articles of iron or steel,73
73045920,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- OTHER --- ABOVE 114.3 MM BUT UP TO 219.1 MM OUTER DIAMETER",Articles of iron or steel,73
73045930,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER, OF CIRCULAR CROSS-SECTION, OF OTHER ALLOY STEEL: -- OTHER --- ABOVE 219.1 MM OUTER DIAMETER",Articles of iron or steel,73
730490,"ARTICLES OF IRON OR STEEL~Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel~Other",Articles of iron or steel,73
73049000,"TUBES, PIPES AND HOLLOW PROFILES, SEAMLESS, OF IRON (OTHER THAN CAST IRON) OR STEEL - OTHER",Articles of iron or steel,73
7305,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - Line pipe of a kind used for oil or gas pipelines",Articles of iron or steel,73
730511,Longitudinally submerged arc welded,Articles of iron or steel,73
73051111,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : LONGITUDINALLY SUBMERGED ARC...",Articles of iron or steel,73
73051119,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : LONGITUDINALLY SUBMERGED ARC...",Articles of iron or steel,73
73051121,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : NON-GALVANISED PIPES : OF IRON",Articles of iron or steel,73
73051129,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : NON-GALVANISED PIPES : OTHER",Articles of iron or steel,73
730512,"Other, longitudinally welded",Articles of iron or steel,73
73051211,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER, LONGITUDINALLY WELDED...",Articles of iron or steel,73
73051219,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER, LONGITUDINALLY WELDED...",Articles of iron or steel,73
73051221,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER, LONGITUDINALLY WELDED...",Articles of iron or steel,73
73051229,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER, LONGITUDINALLY WELDED...",Articles of iron or steel,73
730519,Other,Articles of iron or steel,73
73051911,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER: GALVANISED PIPES : OF...",Articles of iron or steel,73
73051919,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER: GALVANISED PIPES : OT...",Articles of iron or steel,73
73051921,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER: NON-GALVANISED (BLACK...",Articles of iron or steel,73
73051929,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : OTHER: NON-GALVANISED (BLACK...",Articles of iron or steel,73
730520,Casing of a kind used in drilling for oil or gas,Articles of iron or steel,73
73052010,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - CASING OF A KIND USED IN DRILLING FOR OIL OR GAS : OF IRON",Articles of iron or steel,73
73052090,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - CASING OF A KIND USED IN DRILLING FOR OIL OR GAS : OTHER",Articles of iron or steel,73
730531,Longitudinally welded,Articles of iron or steel,73
73053110,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER, WELDED : LONGITUDINALLY WELDED: OF IRON",Articles of iron or steel,73
73053190,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER, WELDED : LONGITUDINALLY WELDED: OTHER",Articles of iron or steel,73
730539,Other,Articles of iron or steel,73
73053910,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER, WELDED : OTHER : OF IRON",Articles of iron or steel,73
73053990,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER, WELDED : OTHER : OTHER",Articles of iron or steel,73
730590,Other,Articles of iron or steel,73
73059010,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER : HIGH PRESSURE HYDROELECTRIC CONDUITS OF STEEL",Articles of iron or steel,73
73059021,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER : ERW PRECISION TUBES : OF IRON",Articles of iron or steel,73
73059029,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER : ERW PRECISION TUBES : OTHER",Articles of iron or steel,73
73059091,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER : OTHER : OF IRON",Articles of iron or steel,73
73059099,"OTHER TUBES AND PIPES (FOR EXAMPLE, WELDED, RIVETED OR SIMILARLY CLOSED), HAVING CIRCULAR CROSS-SECTIONS, THE EXTERNAL DIAMETER OF WHICH EXCEEDS 406.4 MM, OF IRON OR STEEL - OTHER : OTHER : OTHER",Articles of iron or steel,73
7306,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - Line pipe of a kind used for oil or gas pipelines",Articles of iron or steel,73
73061011,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : GALVANISED PIPES : OF IRON",Articles of iron or steel,73
73061019,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : GALVANISED PIPES : OTHER",Articles of iron or steel,73
73061021,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : NON-GALVANISED PIPES : OF IRON",Articles of iron or steel,73
73061029,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES : NON-GALVANISED PIPES : OTHER",Articles of iron or steel,73
730611,ARTICLES OF IRON OR STEEL~,Articles of iron or steel,73
73061100,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINE -- WELDED, OF STAILESS STEEL",Articles of iron or steel,73
730619,Other,Articles of iron or steel,73
73061911,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINE -- OTHER --- GALVANIZED PIPES: ---- OF IRON",Articles of iron or steel,73
73061919,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINE -- OTHER --- GALVANIZED PIPES: ---- OTHER",Articles of iron or steel,73
73061921,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINE -- OTHER --- NON-GALVANIZED PIPES: ---- OF IRON",Articles of iron or steel,73
73061929,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINE -- OTHER --- NON-GALVANIZED PIPES: ---- OTHER",Articles of iron or steel,73
73062010,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - CASING AND TUBING OF A KIND USED IN DRILLING FOR OIL OR GAS : OF IRON",Articles of iron or steel,73
73062090,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - CASING AND TUBING OF A KIND USED IN DRILLING FOR OIL OR GAS : OTHER",Articles of iron or steel,73
730621,ARTICLES OF IRON OR STEEL~,Articles of iron or steel,73
73062100,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - CASING AND TUBING OF A KIND USED IN DRILLING FOR OIL OR GAS -- WELDED, OF STAILESS STEEL",Articles of iron or steel,73
730629,Other,Articles of iron or steel,73
73062911,"OTHER TUBES, PIPES AND HOLLOW PROFILES (FOR EXAMPLE, OPEN SEAM OR WELDED, RIVETED OR SIMILARLY CLOSED), OF IRON OR STEEL - CASING AND TUBING OF A KIND USED IN DRILLING FOR OIL OR GAS -- OTHER ---- OF IRON",Articles of iron or steel,73
